survey_year,canonical_variable,canonical_axis,official_source,source_type,provenance,period,geography,definition_evidence,unit_evidence,sample,methodology,limitations,license,raw_variable,code_values,weight_variable,confidence,status
2009,survey_month,WHEN,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"조사기간별(월)",month,UNKNOWN,year-specific respondent codebook,"raw rows not ingested; full questionnaire universe not independently extracted",UNKNOWN,chasu,"1:1월;2:2월;3:3월;4:4월;5:5월;6:6월;7:7월;8:8월;9:9월;10:10월;11:11월;12:12월",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,residence_country,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"거주국별1",country code,UNKNOWN,year-specific respondent codebook,"country frame is year-specific; do not map to later years without crosswalk",UNKNOWN,nat,"1 일본;2 중국;3 홍콩;4 싱가포르;5 대만;6 태국;7 말레이시아;8 호주;9 미국;10 캐나다;11 영국;12 독일;13 프랑스;14 러시아;15 중동;16 인도;97 기타",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,residence_city,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"거주도시; 별도 국가/도시 코드북 제공",city code,UNKNOWN,year-specific respondent codebook,"separate country/city codebook required for complete mapping",UNKNOWN,city,"separate official country/city codebook",wt,HIGH,FIELD_LEVEL_VERIFIED_CODE_FRAME_SEPARATE
2009,sex,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,성별,category,UNKNOWN,year-specific respondent codebook,universe not separately extracted,UNKNOWN,sex,"1 남성;2 여성;9 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,age,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,연령별,age band,UNKNOWN,year-specific respondent codebook,"age bands are survey-specific and must not be silently recoded",UNKNOWN,age,"0 15~20세;1 21~30세;2 31~40세;3 41~50세;4 51~60세;5 61세 이상;9 모름/무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,travel_type,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,여행형태별,category,UNKNOWN,year-specific respondent codebook,"derived classification field; exact construction from questionnaire responses not extracted",UNKNOWN,dd11,"1 개별여행;2 단체여행;3 Air-tel Tour",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,visit_purpose,WHY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문2 한국 방문 목적",category,UNKNOWN,year-specific respondent codebook,"purpose categories are year-specific",UNKNOWN,q2,"1 여가/위락/개별휴가;2 친구/친지 방문;3 사업 또는 전문활동;4 건강 및 치료;5 종교 및 순례;6 기타",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,destination_selection,WHY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문2-2 여행목적지 선정과정",category,UNKNOWN,year-specific respondent codebook,"universe/filter must be checked against questionnaire before population estimates",UNKNOWN,q2b,"1 처음부터 한국 선정;2 다른 국가와 비교 후 한국 선정;9 모름/무응답",wt,HIGH,FIELD_LEVEL_VERIFIED_UNIVERSE_PENDING
2009,alternative_countries,COMPETITIVE_DESTINATION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문2-2 한국과 함께 검토한 국가 1~3",country code/multiple response,UNKNOWN,year-specific respondent codebook,"country values are delegated to separate official country/city codebook; conditional universe pending",UNKNOWN,"q2b1;q2b2;q2b3","separate official country/city codebook",wt,HIGH,FIELD_LEVEL_VERIFIED_UNIVERSE_PENDING
2009,travel_motivation,WHY,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문2-3 여행 동기 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"multi-response handling and universe require questionnaire confirmation",UNKNOWN,"q2c1;q2c2;q2c3","1 자연풍경;2 쇼핑;3 역사/문화유적;4 음식/미식;5 휴양/휴식;6 유흥/놀이시설;7 패션/유행;8 기후/사계절;9 경제적 여행비용;10 가까운 거리;11 안전;12 숙박시설/편리한 교통;13 한류 관련 경험;14 기타;99 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED_UNIVERSE_PENDING
2009,information_source,SEARCH,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문3 여행정보 입수 경로 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"multi-response treatment requires questionnaire confirmation",UNKNOWN,"q3a1;q3a2;q3a3","1 여행사;2 친지/친구/동료;3 인터넷;4 관광안내서적;5 보도;6 한국기관;7 항공사/호텔;8 기타;9 정보를 얻지 않았다;99 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,shopping_items,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문13 주요 쇼핑 품목 1~3",category/multiple response,UNKNOWN,year-specific respondent codebook,"code frame is historical and should not be merged with later categories without explicit harmonization",UNKNOWN,"q13a1;q13a2;q13a3","1 피혁제품;2 신발류;3 실크/섬유류;4 의류;5 술;6 담배;7 인삼/한약재;8 김치;9 식료품;10 향수/화장품;11 보석/액세서리;12 시계;13 음반/DVD;14 인형/장난감/게임기;15 전자/전기제품;16 자기/도자기;17 전통민예품;18 서적/잡지/문구;19 스타관련상품;20 기타;98 없다;99 무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,shopping_place,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문14 주요 쇼핑 장소",category/multiple response,UNKNOWN,year-specific respondent codebook,"snippet exposes q14a1/q14a2 and code frame; additional response slot existence not asserted",UNKNOWN,"q14a1;q14a2","1 공항면세점;2 시내면세점;3 백화점;4 남대문시장;5 동대문시장;6 이태원시장;7 명동;8 인사동;9 소규모상점;10 할인점;11 편의점;12 재래시장;19 여행객 기념상품점;42 유원지/놀이공원;997 기타",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,expenditure_total,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문16-0 지출금액($)_원자료; 모든 금액 달러로 통일",USD,UNKNOWN,year-specific respondent codebook,"travel-type-specific totals differ in inclusion rules; do not treat all totals as identical without field-specific basis",UNKNOWN,mtzq16,raw monetary value,wt,HIGH,FIELD_LEVEL_VERIFIED
2009,individual_travel_expenditure_total,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"개별여행 지출금액 원자료 총액; 국제항공료/선박료 제외",USD,UNKNOWN,year-specific respondent codebook,"specific to individual travelers; cannot be mechanically pooled with group-tour total",UNKNOWN,mzq16a0,raw monetary value,wt,HIGH,FIELD_LEVEL_VERIFIED_BASIS_EXCLUDES_INTL_TRANSPORT
2009,individual_expenditure_components,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"개별여행 지출 항목별 원자료",USD,UNKNOWN,year-specific respondent codebook,"component universes and missing handling require raw/codebook full pass",UNKNOWN,"mzq16a1:mzq16a10","숙박;쇼핑;식음료;한국내교통;오락;한국여행사;문화;운동;기타;국제항공료/선박료",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,group_travel_expenditure_total,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"단체여행 지출금액 원자료 총액",USD,UNKNOWN,year-specific respondent codebook,"inclusion basis differs from individual total; full component reconciliation pending",UNKNOWN,mzq16b0,raw monetary value,wt,HIGH,FIELD_LEVEL_VERIFIED
2009,group_expenditure_components,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"단체여행 지출 항목별 원자료",USD,UNKNOWN,year-specific respondent codebook,"remaining component fields beyond indexed snippet require full binary extraction",UNKNOWN,"mzq16b1:mzq16b9","거주국여행사;쇼핑;식음료;한국여행사;한국내교통;오락;문화;운동;기타",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,satisfaction_overall,AFTER,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문17-2 한국여행 전반적 만족도",5-point category,UNKNOWN,year-specific respondent codebook,"scale labels verified from same satisfaction block; universe not separately extracted",UNKNOWN,q17b,"1 매우 불만족;2 불만족;3 보통;4 만족;5 매우 만족;9 모름/무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,satisfaction_dimensions,AFTER,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,"문17-1 한국여행 만족도 세부항목",5-point category,UNKNOWN,year-specific respondent codebook,"verified dimensions are immigration procedure/public transport/lodging/food/shopping/tourist-attraction appeal/tourist information service",UNKNOWN,"q17a1:q17a7","1 매우 불만족;2 불만족;3 보통;4 만족;5 매우 만족;9 모름/무응답",wt,HIGH,FIELD_LEVEL_VERIFIED
2009,weight,PROVENANCE,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=14088&cbIdx=1127&streFileNm=7fc6e5a1-6235-11e8-9868-892a614a29fd.pdf,official KTO/Korea Tourism Data Lab codebook,한국관광공사 한국관광 데이터랩,2009,Korea inbound foreign visitors,가중치,weight,UNKNOWN,year-specific respondent codebook,"weight construction methodology not extracted in this pass",UNKNOWN,wt,raw weight value,wt,HIGH,WEIGHT_FIELD_VERIFIED_METHOD_PENDING
