survey_year,canonical_variable,canonical_axis,official_source,source_type,provenance,period,geography,definition_evidence,unit_evidence,sample,methodology,limitations,license,raw_variable,code_values,weight_variable,confidence,status
2023,survey_month,WHEN,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,월 별 분석변수,month,UNKNOWN,year-specific official respondent code table,"official PDF endpoint serves application/octet-stream to browser fetch in this run; evidence extracted from official search-indexed code-table text; respondent rows not ingested",공공누리 제4유형,D_MON,"1 1월;2 2월;3 3월;4 4월;5 5월;6 6월;7 7월;8 8월;9 9월;10 10월;11 11월;12 12월",weight,HIGH,FIELD_LEVEL_VERIFIED
2023,survey_quarter,WHEN,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,분기별 분석변수,quarter,UNKNOWN,year-specific official respondent code table,"analysis variable does not by itself establish that all substantive fields are valid for quarterly estimation",공공누리 제4유형,D_BUN,"1 1분기;2 2분기;3 3분기;4 4분기",weight,HIGH,FIELD_LEVEL_VERIFIED
2023,repeat_visit_group,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,방한 횟수별 분석변수,visit-count category,UNKNOWN,year-specific official respondent code table,"this is an analysis-category variable; underlying questionnaire/raw visit-count field and transformation rule remain UNKNOWN",공공누리 제4유형,D_NUM,"1 1회;2 2회;3 3회;4 4회 이상",weight,HIGH,ANALYSIS_FIELD_VERIFIED_TRANSFORM_UNKNOWN
2023,travel_type,WHO,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,여행형태별 분석변수,category,UNKNOWN,year-specific official respondent code table,"classification construction and any questionnaire skip logic remain UNKNOWN",공공누리 제4유형,D_GUB,"1 개별여행;2 AIR-TEL;3 단체여행",weight,HIGH,FIELD_LEVEL_VERIFIED
2023,satisfaction_overall,SATISFACTION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,문11 전반적 만족도,5-point category,UNKNOWN,year-specific official respondent code table,"missing/nonresponse handling not exposed in retrieved snippet; do not infer from adjacent waves",공공누리 제4유형,Q11,"1 매우 불만족;2 불만족;3 보통;4 만족;5 매우 만족",weight,HIGH,FIELD_LEVEL_VERIFIED_MISSING_CODES_PENDING
2023,satisfaction_items,SATISFACTION,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,문12 항목별 만족도,5-point category,UNKNOWN,year-specific official respondent code table,"26 item labels and per-item applicability/skip rules were not fully extracted in this run",공공누리 제4유형,Q12a01~Q12a26,"1 매우 불만족;2 불만족;3 보통;4 만족;5 매우 만족",weight,HIGH,FIELD_FAMILY_AND_SCALE_VERIFIED_ITEM_DETAILS_PENDING
2023,revisit_intent,POST_TRIP,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,문13 재방문 의사,5-point category,UNKNOWN,year-specific official respondent code table,"exact questionnaire horizon wording and missing code are not exposed in retrieved snippet",공공누리 제4유형,Q13,"1 전혀 그렇지 않다;2 별로 그렇지 않다;3 보통;4 대체로 그렇다;5 매우 그렇다",weight,HIGH,FIELD_LEVEL_VERIFIED_HORIZON_WORDING_PENDING
2023,recommend_intent,POST_TRIP,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,문14 타인 추천 의향,5-point category,UNKNOWN,year-specific official respondent code table,"retrieved snippet directly exposes scale family; full missing code/universe remains UNKNOWN",공공누리 제4유형,Q14,"1 전혀 그렇지 않다;2 별로 그렇지 않다;3 보통;4 대체로 그렇다;5 매우 그렇다",weight,HIGH,FIELD_LEVEL_VERIFIED_MISSING_CODES_PENDING
2023,food_material_expenditure_replaced,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,"문10-1 항목별 지출경비 5 식재료비; 상하위 1% 대체 카테고리",USD category,UNKNOWN,year-specific official respondent code table,"exact replacement algorithm/order and source raw numeric field remain UNKNOWN; category 98 label '최대금액 초과자' coexists with replacement description and must not be silently reinterpreted",공공누리 제4유형,C식음료1인대체,"1 0$;2 0$초과~30$이하;3 30$초과~100$이하;4 100$초과;98 최대금액 초과자;99 무응답",weight,HIGH,FIELD_LEVEL_VERIFIED_PROCESS_DETAILS_PENDING
2023,korean_carrier_international_transport_expenditure_replaced,SPEND,https://datalab.visitkorea.or.kr/common/board/Download.do?bcIdx=307451&cbIdx=1127&streFileNm=30159b81-b06b-4d49-8d24-df053fa81fd5.pdf,official KTO/Korea Tourism Data Lab code table,한국관광공사 한국관광 데이터랩 / 한국문화관광연구원,2023,Korea inbound foreign visitors,"문10-1 항목별 지출경비 6 국제교통_국적기; 상하위 1% 대체 카테고리",USD category,UNKNOWN,year-specific official respondent code table,"international transport is explicitly represented in 2023 code table; exact total-spend inclusion formula and replacement sequence remain UNKNOWN",공공누리 제4유형,C국제한국1인대체,"1 0$;2 0$초과~30$이하;3 30$초과~100$이하;4 100$초과;98 최대금액 초과자;99 무응답",weight,HIGH,FIELD_LEVEL_VERIFIED_PROCESS_DETAILS_PENDING
